ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2015,7,2015-07-01,Norte,AM,Manaus,Sa?da de pista,Noite,22,15,1,0.0,Boa,45,Cr?tico
2015,7,2015-07-01,Norte,PA,Bel?m,Capotamento,Tarde,17,11,0,24.9,Moderada,27,Leve
2015,7,2015-07-01,Norte,PA,Santar?m,Atropelamento,Manh?,8,7,0,57.8,Ruim,11,Leve
2015,7,2015-07-01,Norte,RO,Porto Velho,Sa?da de pista,Tarde,20,11,0,52.6,Moderada,39,Leve
2015,7,2015-07-01,Norte,TO,Palmas,Capotamento,Noite,21,17,1,39.3,Boa,44,Cr?tico
2015,7,2015-07-01,Nordeste,BA,Salvador,Capotamento,Noite,20,15,0,20.9,Boa,39,Moderado
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,Sa?da de pista,Manh?,22,18,1,21.5,Boa,35,Cr?tico
2015,7,2015-07-01,Nordeste,PE,Recife,Atropelamento,Manh?,21,18,1,0,Boa,41,Cr?tico
2015,7,2015-07-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Tarde,22,10,1,42.2,Ruim,38,Grave
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Colis?o,Tarde,24,14,1,9.7,Moderada,43,Cr?tico
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Tarde,24,14,1,36.2,Boa,38,Cr?tico
2015,7,2015-07-01,Nordeste,MA,S?o Lu?s,Colis?o,Tarde,22,10,1,21.6,Muito ruim,31,Cr?tico
2015,7,2015-07-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Madrugada,16,11,1,33.9,Boa,23,Grave
2015,7,2015-07-01,Centro-Oeste,DF,Bras?lia,Colis?o,Madrugada,24,16,1,58.2,Boa,49,Cr?tico
2015,7,2015-07-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Tarde,9,7,0,50.5,Boa,18,Leve
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Madrugada,20,11,1,5.1,Boa,42,Grave
2015,7,2015-07-01,Centro-Oeste,MT,Cuiab?,Colis?o,Manh?,17,13,0,22.8,Boa,24,Moderado
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Colis?o,Noite,24,18,2,38.7,Ruim,50,Cr?tico
2015,7,2015-07-01,Sudeste,SP,S?o Paulo,Colis?o,Manh?,31,21,0,25.9,Moderada,52,Grave
2015,7,2015-07-01,Sudeste,SP,Campinas,Atropelamento,Noite,30,24,1,0.0,Ruim,59,Cr?tico
2015,7,2015-07-01,Sudeste,SP,Ribeir?o Preto,Sa?da de pista,Madrugada,36,21,1,35.5,Boa,72,Cr?tico
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,37,19,1,28.4,Moderada,52,Cr?tico
2015,7,2015-07-01,Sudeste,RJ,Niter?i,Colis?o,Manh?,28,15,1,29.5,Moderada,57,Cr?tico
2015,7,2015-07-01,Sudeste,RJ,Nova Igua?u,Colis?o,Manh?,37,30,1,53.5,Moderada,69,Cr?tico
2015,7,2015-07-01,Sudeste,RJ,Petr?polis,Atropelamento,Madrugada,33,29,1,65.9,Ruim,48,Cr?tico
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Atropelamento,Tarde,27,21,1,6.9,Ruim,45,Cr?tico
2015,7,2015-07-01,Sudeste,MG,Uberl?ndia,Colis?o,Noite,33,19,1,11.1,Boa,53,Cr?tico
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Colis?o,Tarde,27,14,1,13.7,Ruim,38,Cr?tico
2015,7,2015-07-01,Sudeste,ES,Vit?ria,Capotamento,Noite,24,14,2,24.3,Ruim,35,Cr?tico
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Colis?o,Manh?,20,9,1,46.4,Ruim,33,Grave
2015,7,2015-07-01,Sudeste,ES,Serra,Atropelamento,Tarde,26,18,1,67.6,Moderada,38,Cr?tico
2015,7,2015-07-01,Sul,PR,Curitiba,Colis?o,Madrugada,30,23,1,44.1,Boa,46,Cr?tico
2015,7,2015-07-01,Sul,PR,Londrina,Sa?da de pista,Noite,22,16,1,26.0,Muito ruim,45,Cr?tico
2015,7,2015-07-01,Sul,SC,Florian?polis,Colis?o,Tarde,21,16,1,47.2,Boa,41,Cr?tico
2015,7,2015-07-01,Sul,SC,Joinville,Colis?o,Tarde,21,14,0,46.1,Moderada,43,Moderado
2015,7,2015-07-01,Sul,RS,Porto Alegre,Colis?o,Tarde,17,12,0,21.3,Moderada,33,Leve
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Colis?o,Tarde,11,5,0,15.7,Ruim,19,Leve
2015,8,2015-08-01,Norte,AM,Manaus,Capotamento,Manh?,9,4,0,13.3,Moderada,13,Leve
2015,8,2015-08-01,Norte,PA,Bel?m,Colis?o,Manh?,7,5,0,36.5,Boa,11,Leve
2015,8,2015-08-01,Norte,PA,Santar?m,Colis?o,Manh?,20,15,1,17.0,Moderada,38,Cr?tico
2015,8,2015-08-01,Norte,RO,Porto Velho,Capotamento,Tarde,12,9,0,37.8,Boa,24,Leve
2015,8,2015-08-01,Norte,TO,Palmas,Atropelamento,Tarde,21,12,0,41.5,Ruim,33,Moderado
2015,8,2015-08-01,Nordeste,BA,Salvador,Colis?o,Tarde,23,16,1,25.3,Ruim,41,Cr?tico
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Colis?o,Madrugada,23,15,2,38.4,Muito ruim,45,Cr?tico
2015,8,2015-08-01,Nordeste,PE,Recife,Capotamento,Manh?,14,8,0,71.7,Muito ruim,28,Leve
2015,8,2015-08-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Noite,19,15,1,17.4,Boa,36,Cr?tico
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Colis?o,Madrugada,31,19,1,50.5,Muito ruim,54,Cr?tico
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Madrugada,29,24,0,31.6,Muito ruim,56,Grave
2015,8,2015-08-01,Nordeste,MA,S?o Lu?s,Atropelamento,Madrugada,11,7,0,26.0,Ruim,16,Leve
2015,8,2015-08-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Noite,11,9,0,45.2,Ruim,17,Leve
2015,8,2015-08-01,Centro-Oeste,DF,Bras?lia,Capotamento,Tarde,15,12,0,8.6,Ruim,21,Leve
2015,8,2015-08-01,Centro-Oeste,GO,Goi?nia,Colis?o,Manh?,11,9,1,42.3,Ruim,24,Grave
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Noite,17,11,1,41.9,Boa,34,Grave
2015,8,2015-08-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Noite,12,11,1,8.8,Moderada,21,Grave
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Manh?,9,7,1,20.0,Moderada,15,Grave
2015,8,2015-08-01,Sudeste,SP,S?o Paulo,Colis?o,Tarde,38,26,1,47.0,Boa,57,Cr?tico
2015,8,2015-08-01,Sudeste,SP,Campinas,Colis?o,Noite,38,27,3,40.5,Ruim,53,Cr?tico
2015,8,2015-08-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Noite,43,18,2,23.1,Muito ruim,71,Cr?tico
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Manh?,23,17,1,43.6,Moderada,39,Cr?tico
2015,8,2015-08-01,Sudeste,RJ,Niter?i,Colis?o,Noite,26,21,0,0.0,Ruim,38,Grave
2015,8,2015-08-01,Sudeste,RJ,Nova Igua?u,Colis?o,Tarde,26,18,1,11.2,Moderada,36,Cr?tico
2015,8,2015-08-01,Sudeste,RJ,Petr?polis,Atropelamento,Noite,29,17,1,40.4,Moderada,61,Cr?tico
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,42,21,2,77.7,Boa,72,Cr?tico
2015,8,2015-08-01,Sudeste,MG,Uberl?ndia,Atropelamento,Tarde,21,17,1,34.7,Ruim,34,Cr?tico
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,Colis?o,Tarde,29,24,0,20.9,Moderada,61,Grave
2015,8,2015-08-01,Sudeste,ES,Vit?ria,Sa?da de pista,Noite,25,18,0,63.8,Boa,42,Moderado
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Capotamento,Noite,24,11,1,33.5,Ruim,46,Grave
2015,8,2015-08-01,Sudeste,ES,Serra,Atropelamento,Madrugada,16,12,1,35.4,Boa,32,Grave
2015,8,2015-08-01,Sul,PR,Curitiba,Atropelamento,Madrugada,14,12,1,8.0,Moderada,26,Grave
2015,8,2015-08-01,Sul,PR,Londrina,Atropelamento,Madrugada,17,12,1,28.6,Boa,24,Grave
2015,8,2015-08-01,Sul,SC,Florian?polis,Colis?o,Tarde,18,14,0,0,Boa,32,Moderado
2015,8,2015-08-01,Sul,SC,Joinville,Colis?o,Tarde,13,7,0,35.1,Moderada,24,Leve
2015,8,2015-08-01,Sul,RS,Porto Alegre,Colis?o,Madrugada,18,8,1,16.7,Muito ruim,31,Grave
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Capotamento,Manh?,19,8,0,38.6,Boa,26,Leve
2015,9,2015-09-01,Norte,AM,Manaus,Atropelamento,Manh?,12,12,0,45.3,Ruim,22,Leve
2015,9,2015-09-01,Norte,PA,Bel?m,Atropelamento,Manh?,13,12,0,0.2,Boa,23,Leve
2015,9,2015-09-01,Norte,PA,Santar?m,Atropelamento,Noite,16,11,1,15.9,Boa,32,Grave
2015,9,2015-09-01,Norte,RO,Porto Velho,Colis?o,Tarde,13,8,0,19.3,Moderada,28,Leve
2015,9,2015-09-01,Norte,TO,Palmas,Capotamento,Tarde,8,6,0,0.0,Ruim,14,Leve
2015,9,2015-09-01,Nordeste,BA,Salvador,Atropelamento,Manh?,16,10,0,25.2,Muito ruim,31,Moderado
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Atropelamento,Manh?,17,11,1,56.9,Ruim,29,Grave
2015,9,2015-09-01,Nordeste,PE,Recife,Sa?da de pista,Noite,15,7,1,0,Boa,28,Grave
2015,9,2015-09-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,25,12,0,58.2,Muito ruim,51,Moderado
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Colis?o,Manh?,15,8,0,11.1,Boa,24,Leve
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Noite,24,19,1,31.5,Moderada,47,Cr?tico
2015,9,2015-09-01,Nordeste,MA,S?o Lu?s,Colis?o,Manh?,15,7,0,39.5,Boa,24,Leve
2015,9,2015-09-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Noite,17,11,1,11.7,Boa,24,Grave
2015,9,2015-09-01,Centro-Oeste,DF,Bras?lia,Capotamento,Manh?,7,5,0,33.5,Boa,12,Leve
2015,9,2015-09-01,Centro-Oeste,GO,Goi?nia,Capotamento,Noite,16,13,1,45.6,Muito ruim,33,Cr?tico
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Tarde,14,11,1,41.2,Ruim,29,Grave
2015,9,2015-09-01,Centro-Oeste,MT,Cuiab?,Sa?da de pista,Tarde,14,12,0,24.9,Moderada,20,Leve
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Capotamento,Manh?,5,3,0,0,Boa,9,Leve
2015,9,2015-09-01,Sudeste,SP,S?o Paulo,Colis?o,Madrugada,29,14,2,0.0,Moderada,49,Cr?tico
2015,9,2015-09-01,Sudeste,SP,Campinas,Atropelamento,Noite,34,18,3,31.0,Ruim,46,Cr?tico
2015,9,2015-09-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Tarde,28,20,0,0.0,Boa,58,Grave
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Sa?da de pista,Noite,25,11,1,27.5,Boa,35,Grave
2015,9,2015-09-01,Sudeste,RJ,Niter?i,Colis?o,Tarde,30,17,0,70.3,Boa,63,Moderado
2015,9,2015-09-01,Sudeste,RJ,Nova Igua?u,Colis?o,Manh?,33,17,0,33.9,Moderada,46,Moderado
2015,9,2015-09-01,Sudeste,RJ,Petr?polis,Colis?o,Tarde,28,23,1,9.4,Muito ruim,46,Cr?tico
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Capotamento,Noite,30,21,2,52.2,Ruim,51,Cr?tico
2015,9,2015-09-01,Sudeste,MG,Uberl?ndia,Sa?da de pista,Tarde,25,13,1,48.8,Moderada,42,Cr?tico
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Atropelamento,Tarde,22,14,1,17.8,Boa,38,Cr?tico
2015,9,2015-09-01,Sudeste,ES,Vit?ria,Colis?o,Madrugada,29,23,2,35.9,Moderada,62,Cr?tico
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Atropelamento,Manh?,17,16,1,4.1,Ruim,33,Cr?tico
2015,9,2015-09-01,Sudeste,ES,Serra,Colis?o,Madrugada,27,18,0,0.0,Moderada,40,Moderado
2015,9,2015-09-01,Sul,PR,Curitiba,Sa?da de pista,Noite,19,15,1,34.0,Ruim,40,Cr?tico
2015,9,2015-09-01,Sul,PR,Londrina,Colis?o,Manh?,21,10,0,78.8,Muito ruim,37,Moderado
2015,9,2015-09-01,Sul,SC,Florian?polis,Sa?da de pista,Madrugada,17,8,1,10.7,Boa,36,Grave
2015,9,2015-09-01,Sul,SC,Joinville,Colis?o,Madrugada,17,14,0,13.1,Boa,28,Moderado
2015,9,2015-09-01,Sul,RS,Porto Alegre,Sa?da de pista,Manh?,16,9,0,51.5,Moderada,28,Leve
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Capotamento,Tarde,15,7,0,30.5,Ruim,28,Leve
2015,10,2015-10-01,Norte,AM,Manaus,Sa?da de pista,Madrugada,14,11,1,7.9,Muito ruim,26,Cr?tico
2015,10,2015-10-01,Norte,PA,Bel?m,Colis?o,Madrugada,14,12,1,5.8,Ruim,29,Grave
2015,10,2015-10-01,Norte,PA,Santar?m,Colis?o,Noite,20,16,0,39.2,Moderada,41,Moderado
2015,10,2015-10-01,Norte,RO,Porto Velho,Colis?o,Noite,19,11,0,61.4,Boa,32,Leve
2015,10,2015-10-01,Norte,TO,Palmas,Colis?o,Noite,24,18,1,48.1,Boa,35,Cr?tico
2015,10,2015-10-01,Nordeste,BA,Salvador,Colis?o,Noite,27,17,2,37.6,Moderada,57,Cr?tico
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Atropelamento,Noite,20,14,2,0,Boa,38,Cr?tico
2015,10,2015-10-01,Nordeste,PE,Recife,Atropelamento,Noite,20,19,2,44.0,Moderada,32,Cr?tico
2015,10,2015-10-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Tarde,26,13,1,0,Ruim,41,Cr?tico
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,13,8,0,29.6,Boa,23,Leve
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Tarde,14,7,0,33.1,Boa,27,Leve
2015,10,2015-10-01,Nordeste,MA,S?o Lu?s,Colis?o,Manh?,14,6,0,0,Moderada,23,Leve
2015,10,2015-10-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Manh?,14,8,0,17.3,Moderada,27,Leve
2015,10,2015-10-01,Centro-Oeste,DF,Bras?lia,Sa?da de pista,Tarde,9,5,0,32.2,Boa,19,Leve
2015,10,2015-10-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Manh?,8,6,0,11.0,Boa,17,Leve
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goi?nia,Capotamento,Noite,15,13,0,21.2,Muito ruim,30,Moderado
2015,10,2015-10-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Tarde,16,15,0,51.4,Boa,32,Moderado
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Capotamento,Madrugada,19,9,1,61.0,Ruim,40,Grave
2015,10,2015-10-01,Sudeste,SP,S?o Paulo,Sa?da de pista,Madrugada,37,29,0,52.1,Moderada,76,Cr?tico
2015,10,2015-10-01,Sudeste,SP,Campinas,Atropelamento,Manh?,26,18,0,78.7,Ruim,40,Moderado
2015,10,2015-10-01,Sudeste,SP,Ribeir?o Preto,Sa?da de pista,Manh?,30,13,1,58.9,Ruim,47,Cr?tico
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,27,12,1,34.3,Moderada,54,Cr?tico
2015,10,2015-10-01,Sudeste,RJ,Niter?i,Capotamento,Manh?,23,11,1,22.4,Muito ruim,34,Cr?tico
2015,10,2015-10-01,Sudeste,RJ,Nova Igua?u,Colis?o,Noite,34,14,2,45.9,Boa,51,Cr?tico
2015,10,2015-10-01,Sudeste,RJ,Petr?polis,Capotamento,Madrugada,23,11,1,47.6,Boa,32,Grave
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Colis?o,Tarde,29,20,0,53.4,Boa,52,Grave
2015,10,2015-10-01,Sudeste,MG,Uberl?ndia,Capotamento,Manh?,14,10,0,0.6,Moderada,26,Leve
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,Colis?o,Tarde,26,15,1,9.2,Boa,41,Cr?tico
2015,10,2015-10-01,Sudeste,ES,Vit?ria,Sa?da de pista,Noite,18,14,1,14.5,Ruim,34,Grave
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Colis?o,Tarde,22,13,1,17.0,Ruim,37,Cr?tico
2015,10,2015-10-01,Sudeste,ES,Serra,Sa?da de pista,Tarde,18,10,1,24.8,Boa,38,Grave
2015,10,2015-10-01,Sul,PR,Curitiba,Colis?o,Manh?,17,8,0,25.4,Boa,26,Leve
2015,10,2015-10-01,Sul,PR,Londrina,Colis?o,Tarde,16,10,0,23.4,Moderada,28,Leve
2015,10,2015-10-01,Sul,SC,Florian?polis,Capotamento,Manh?,15,8,0,44.1,Ruim,28,Leve
2015,10,2015-10-01,Sul,SC,Joinville,Atropelamento,Tarde,21,14,0,15.8,Moderada,40,Moderado
2015,10,2015-10-01,Sul,RS,Porto Alegre,Sa?da de pista,Noite,17,13,0,0,Boa,32,Moderado
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Atropelamento,Manh?,15,14,0,23.9,Boa,31,Moderado
2015,11,2015-11-01,Norte,AM,Manaus,Capotamento,Manh?,13,7,0,39.6,Boa,22,Leve
2015,11,2015-11-01,Norte,PA,Bel?m,Capotamento,Madrugada,12,8,1,20.5,Ruim,20,Grave
2015,11,2015-11-01,Norte,PA,Santar?m,Atropelamento,Noite,17,15,1,41.5,Boa,27,Cr?tico
2015,11,2015-11-01,Norte,RO,Porto Velho,Colis?o,Manh?,16,13,0,0.0,Boa,23,Moderado
2015,11,2015-11-01,Norte,TO,Palmas,Colis?o,Noite,17,8,1,23.1,Muito ruim,35,Grave
2015,11,2015-11-01,Nordeste,BA,Salvador,Capotamento,Noite,19,16,0,27.6,Moderada,27,Moderado
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Capotamento,Tarde,21,17,1,0,Moderada,40,Cr?tico
2015,11,2015-11-01,Nordeste,PE,Recife,Sa?da de pista,Tarde,21,11,0,18.6,Moderada,33,Moderado
2015,11,2015-11-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Manh?,14,7,0,11.8,Moderada,24,Leve
2015,11,2015-11-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,8,5,0,21.2,Boa,16,Leve
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Tarde,24,18,0,29.6,Boa,40,Moderado
2015,11,2015-11-01,Nordeste,MA,S?o Lu?s,Colis?o,Tarde,17,11,1,17.1,Ruim,35,Grave
2015,11,2015-11-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Tarde,22,17,0,29.6,Boa,42,Moderado
2015,11,2015-11-01,Centro-Oeste,DF,Bras?lia,Atropelamento,Noite,17,10,0,26.0,Moderada,35,Leve
2015,11,2015-11-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Noite,12,9,1,49.8,Boa,19,Grave
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Manh?,10,8,0,31.3,Moderada,21,Leve
2015,11,2015-11-01,Centro-Oeste,MT,Cuiab?,Colis?o,Noite,15,11,1,20.1,Moderada,22,Grave
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,Capotamento,Manh?,7,6,0,35.9,Boa,12,Leve
2015,11,2015-11-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,46,35,3,15.6,Moderada,64,Cr?tico
2015,11,2015-11-01,Sudeste,SP,Campinas,Colis?o,Tarde,35,26,0,8.5,Moderada,59,Grave
2015,11,2015-11-01,Sudeste,SP,Ribeir?o Preto,Capotamento,Tarde,34,27,2,54.7,Ruim,70,Cr?tico
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,22,16,0,36.1,Ruim,40,Moderado
2015,11,2015-11-01,Sudeste,RJ,Niter?i,Atropelamento,Madrugada,32,27,1,45.6,Ruim,57,Cr?tico
2015,11,2015-11-01,Sudeste,RJ,Nova Igua?u,Capotamento,Tarde,21,13,1,24.7,Muito ruim,31,Cr?tico
2015,11,2015-11-01,Sudeste,RJ,Petr?polis,Sa?da de pista,Madrugada,36,23,2,51.4,Ruim,50,Cr?tico
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,Colis?o,Madrugada,25,21,2,2.2,Ruim,53,Cr?tico
2015,11,2015-11-01,Sudeste,MG,Uberl?ndia,Colis?o,Noite,33,22,2,28.8,Moderada,46,Cr?tico
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,Atropelamento,Manh?,25,20,1,85.9,Muito ruim,46,Cr?tico
2015,11,2015-11-01,Sudeste,ES,Vit?ria,Atropelamento,Noite,29,24,0,26.3,Moderada,59,Grave
2015,11,2015-11-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,28,24,3,86.6,Moderada,45,Cr?tico
2015,11,2015-11-01,Sudeste,ES,Serra,Colis?o,Noite,37,31,0,75.6,Moderada,58,Cr?tico
2015,11,2015-11-01,Sul,PR,Curitiba,Atropelamento,Madrugada,22,15,0,0,Muito ruim,43,Moderado
2015,11,2015-11-01,Sul,PR,Londrina,Colis?o,Noite,21,17,1,20.2,Muito ruim,35,Cr?tico
2015,11,2015-11-01,Sul,SC,Florian?polis,Colis?o,Madrugada,22,11,1,44.5,Boa,35,Grave
2015,11,2015-11-01,Sul,SC,Joinville,Colis?o,Tarde,19,10,0,32.4,Moderada,34,Leve
2015,11,2015-11-01,Sul,RS,Porto Alegre,Atropelamento,Noite,14,8,2,46.6,Ruim,22,Cr?tico
2015,11,2015-11-01,Sul,RS,Caxias do Sul,Colis?o,Tarde,15,8,0,29.8,Moderada,31,Leve
2015,12,2015-12-01,Norte,AM,Manaus,Colis?o,Tarde,14,11,0,34.5,Boa,28,Leve
2015,12,2015-12-01,Norte,PA,Bel?m,Atropelamento,Noite,22,18,2,83.0,Ruim,41,Cr?tico
2015,12,2015-12-01,Norte,PA,Santar?m,Colis?o,Tarde,14,12,0,0.0,Moderada,29,Leve
2015,12,2015-12-01,Norte,RO,Porto Velho,Sa?da de pista,Manh?,7,3,0,19.2,Ruim,12,Leve
2015,12,2015-12-01,Norte,TO,Palmas,Atropelamento,Noite,19,13,1,30.0,Ruim,31,Grave
2015,12,2015-12-01,Nordeste,BA,Salvador,Colis?o,Manh?,24,21,0,0.0,Ruim,35,Moderado
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,Sa?da de pista,Noite,16,13,0,31.3,Ruim,22,Moderado
2015,12,2015-12-01,Nordeste,PE,Recife,Atropelamento,Manh?,18,13,1,51.1,Ruim,32,Grave
2015,12,2015-12-01,Nordeste,PE,Jaboat?o dos Guararapes,Sa?da de pista,Manh?,19,12,0,32.9,Ruim,36,Moderado
2015,12,2015-12-01,Nordeste,CE,Fortaleza,Capotamento,Noite,19,11,0,24.1,Ruim,37,Leve
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Tarde,30,18,1,43.8,Ruim,49,Cr?tico
2015,12,2015-12-01,Nordeste,MA,S?o Lu?s,Colis?o,Tarde,28,22,0,96.4,Ruim,59,Grave
2015,12,2015-12-01,Nordeste,PB,Jo?o Pessoa,Colis?o,Tarde,20,13,1,0.0,Ruim,30,Grave
2015,12,2015-12-01,Centro-Oeste,DF,Bras?lia,Colis?o,Madrugada,26,15,1,61.8,Moderada,51,Cr?tico
2015,12,2015-12-01,Centro-Oeste,GO,Goi?nia,Sa?da de pista,Tarde,12,9,0,0.0,Boa,22,Leve
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Madrugada,19,17,1,78.1,Moderada,33,Cr?tico
2015,12,2015-12-01,Centro-Oeste,MT,Cuiab?,Colis?o,Madrugada,24,10,1,27.3,Moderada,45,Grave
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,Colis?o,Tarde,20,14,0,86.5,Boa,28,Moderado
2015,12,2015-12-01,Sudeste,SP,S?o Paulo,Sa?da de pista,Manh?,38,25,1,51.5,Moderada,71,Cr?tico
2015,12,2015-12-01,Sudeste,SP,Campinas,Colis?o,Noite,41,26,2,0.0,Moderada,77,Cr?tico
2015,12,2015-12-01,Sudeste,SP,Ribeir?o Preto,Atropelamento,Tarde,37,33,1,91.2,Moderada,72,Cr?tico
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Noite,42,18,0,51.7,Boa,62,Grave
2015,12,2015-12-01,Sudeste,RJ,Niter?i,Colis?o,Manh?,29,13,2,0.0,Ruim,40,Cr?tico
2015,12,2015-12-01,Sudeste,RJ,Nova Igua?u,Sa?da de pista,Manh?,40,34,0,75.7,Boa,85,Cr?tico
2015,12,2015-12-01,Sudeste,RJ,Petr?polis,Atropelamento,Madrugada,33,18,3,60.3,Muito ruim,58,Cr?tico
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,42,34,1,50.6,Ruim,63,Cr?tico
2015,12,2015-12-01,Sudeste,MG,Uberl?ndia,Colis?o,Madrugada,28,20,0,18.9,Ruim,43,Grave
2015,12,2015-12-01,Sudeste,MG,Juiz de Fora,Colis?o,Madrugada,40,23,0,40.1,Boa,62,Grave
2015,12,2015-12-01,Sudeste,ES,Vit?ria,Colis?o,Manh?,28,22,0,49.4,Moderada,42,Grave
2015,12,2015-12-01,Sudeste,ES,Vila Velha,Sa?da de pista,Manh?,20,17,0,65.4,Moderada,39,Moderado
2015,12,2015-12-01,Sudeste,ES,Serra,Colis?o,Noite,27,18,2,45.7,Boa,45,Cr?tico
2015,12,2015-12-01,Sul,PR,Curitiba,Colis?o,Noite,28,21,0,21.6,Boa,58,Grave
2015,12,2015-12-01,Sul,PR,Londrina,Capotamento,Madrugada,8,7,1,1.8,Ruim,13,Grave
2015,12,2015-12-01,Sul,SC,Florian?polis,Sa?da de pista,Madrugada,14,9,0,18.9,Moderada,25,Leve
2015,12,2015-12-01,Sul,SC,Joinville,Atropelamento,Manh?,19,14,0,105.0,Muito ruim,35,Moderado
2015,12,2015-12-01,Sul,RS,Porto Alegre,Colis?o,Madrugada,27,14,0,41.4,Boa,55,Moderado
2015,12,2015-12-01,Sul,RS,Caxias do Sul,Colis?o,Noite,29,21,0,47.2,Moderada,53,Grave
2016,1,2016-01-01,Norte,AM,Manaus,Colis?o,Madrugada,18,12,1,0.0,Boa,32,Grave
2016,1,2016-01-01,Norte,PA,Bel?m,Atropelamento,Noite,17,11,2,16.8,Muito ruim,26,Cr?tico
